split,file,lpips
train,10964.tif,0.312632
train,10965.tif,0.290067
train,10966.tif,0.290068
train,10967.tif,0.308155
train,10968.tif,0.291078
train,10969.tif,0.329136
train,1097.tif,0.346401
train,10970.tif,0.291461
train,10971.tif,0.329853
train,10972.tif,0.273106
train,10973.tif,0.323657
train,10974.tif,0.327173
train,10975.tif,0.315088
train,10976.tif,0.290185
train,10977.tif,0.332491
train,10978.tif,0.410555
train,10979.tif,0.288694
train,1098.tif,0.39496
train,10980.tif,0.375402
train,10981.tif,0.325286
train,10982.tif,0.310139
train,10983.tif,0.314923
train,10984.tif,0.336324
train,10985.tif,0.270914
train,10986.tif,0.353849
train,10987.tif,0.334092
train,10988.tif,0.334513
train,10989.tif,0.400402
train,1099.tif,0.330026
train,10990.tif,0.365867
train,10991.tif,0.274928
train,10992.tif,0.321634
train,10993.tif,0.357677
train,10994.tif,0.29106
train,10995.tif,0.318225
train,10996.tif,0.306905
train,10997.tif,0.310227
train,10998.tif,0.369025
train,10999.tif,0.327329
train,11.tif,0.330406
train,110.tif,0.393194
train,1100.tif,0.39623
train,11000.tif,0.377046
train,11001.tif,0.294617
train,11002.tif,0.31686
train,11003.tif,0.332671
train,11004.tif,0.322337
train,11005.tif,0.376714
train,11006.tif,0.341988
train,11007.tif,0.277887
train,11008.tif,0.306306
train,11009.tif,0.341166
train,1101.tif,0.330906
train,11010.tif,0.275884
train,11011.tif,0.348882
train,11012.tif,0.303259
train,11013.tif,0.296555
train,11014.tif,0.322412
train,11015.tif,0.331786
train,11016.tif,0.357696
train,11017.tif,0.387081
train,11018.tif,0.300551
train,11019.tif,0.297378
train,1102.tif,0.42276
train,11020.tif,0.339123
train,11021.tif,0.336393
train,11022.tif,0.349674
train,11023.tif,0.2918
train,11024.tif,0.297049
train,11025.tif,0.340793
train,11026.tif,0.363855
train,11027.tif,0.314278
train,11028.tif,0.290922
train,11029.tif,0.329386
train,1103.tif,0.356849
train,11030.tif,0.329028
train,11031.tif,0.289951
train,11032.tif,0.304756
train,11033.tif,0.385685
train,11034.tif,0.282814
train,11035.tif,0.333619
train,11036.tif,0.306139
train,11037.tif,0.315214
train,11038.tif,0.307658
train,11039.tif,0.396032
train,1104.tif,0.32012
train,11040.tif,0.342177
train,11041.tif,0.30446
train,11042.tif,0.324538
train,11043.tif,0.344663
train,11044.tif,0.327561
train,11045.tif,0.391962
train,11046.tif,0.29129
train,11047.tif,0.376534
train,11048.tif,0.264275
train,11049.tif,0.318541
train,1105.tif,0.337839
train,11050.tif,0.279833
train,11051.tif,0.305796
train,11052.tif,0.373717
train,11053.tif,0.231008
train,11054.tif,0.352286
train,11055.tif,0.289856
train,11056.tif,0.274137
train,11057.tif,0.312658
train,11058.tif,0.364526
train,11059.tif,0.403638
train,1106.tif,0.36543
train,11060.tif,0.331858
train,11061.tif,0.305815
train,11062.tif,0.319044
train,11063.tif,0.362608
train,11064.tif,0.331785
train,11065.tif,0.316155
train,11066.tif,0.319172
train,11067.tif,0.393816
train,11068.tif,0.357899
train,11069.tif,0.282924
train,1107.tif,0.346672
train,11070.tif,0.36558
train,11071.tif,0.293189
train,11072.tif,0.297935
train,11073.tif,0.283264
train,11074.tif,0.354322
train,11075.tif,0.308565
train,11076.tif,0.368895
train,11077.tif,0.280772
train,11078.tif,0.338239
train,11079.tif,0.329819
train,1108.tif,0.317192
train,11080.tif,0.279415
train,11081.tif,0.41448
train,11082.tif,0.341203
train,11083.tif,0.27407
train,11084.tif,0.316979
train,11085.tif,0.315368
train,11086.tif,0.296052
train,11087.tif,0.277828
train,11088.tif,0.337747
train,11089.tif,0.338318
train,1109.tif,0.331035
train,11090.tif,0.359992
train,11091.tif,0.334369
train,11092.tif,0.308116
train,11093.tif,0.365246
train,11094.tif,0.32572
train,11095.tif,0.292421
train,11096.tif,0.388682
train,11097.tif,0.400758
train,11098.tif,0.371381
train,11099.tif,0.320065
train,111.tif,0.305816
train,1110.tif,0.279305
train,11100.tif,0.382305
train,11101.tif,0.331719
train,11102.tif,0.323498
train,11103.tif,0.459627
train,11104.tif,0.368229
train,11105.tif,0.338925
train,11106.tif,0.310164
train,11107.tif,0.306802
train,11108.tif,0.376812
train,11109.tif,0.331297
train,1111.tif,0.375422
train,11110.tif,0.328287
train,11111.tif,0.353895
train,11112.tif,0.288776
train,11113.tif,0.276016
train,11114.tif,0.299394
train,11115.tif,0.422164
train,11116.tif,0.309098
train,11117.tif,0.440941
train,11118.tif,0.326527
train,11119.tif,0.317865
train,1112.tif,0.304807
train,11120.tif,0.360554
train,11121.tif,0.350891
train,11122.tif,0.296517
train,11123.tif,0.366695
train,11124.tif,0.378645
train,11125.tif,0.321605
train,11126.tif,0.307812
train,11127.tif,0.331446
train,11128.tif,0.508297
train,11129.tif,0.273382
train,1113.tif,0.295329
train,11130.tif,0.30742
train,11131.tif,0.311154
train,11132.tif,0.337266
train,11133.tif,0.302779
train,11134.tif,0.39406
train,11135.tif,0.37854
train,11136.tif,0.367127
train,11137.tif,0.287137
train,11138.tif,0.251187
train,11139.tif,0.319849
train,1114.tif,0.30356
train,11140.tif,0.320114
train,11141.tif,0.285255
train,11142.tif,0.350758
train,11143.tif,0.308958
train,11144.tif,0.32358
train,11145.tif,0.323714
train,11146.tif,0.334032
train,11147.tif,0.369752
train,11148.tif,0.332658
train,11149.tif,0.253572
train,1115.tif,0.371449
train,11150.tif,0.354034
train,11151.tif,0.351802
train,11152.tif,0.292304
train,11153.tif,0.359427
train,11154.tif,0.360648
train,11155.tif,0.376689
train,11156.tif,0.324071
train,11157.tif,0.326374
train,11158.tif,0.262892
train,11159.tif,0.316417
train,1116.tif,0.330358
train,11160.tif,0.371697
train,11161.tif,0.295653
train,11162.tif,0.391466
train,11163.tif,0.329645
train,11164.tif,0.326745
train,11165.tif,0.274028
train,11166.tif,0.353411
train,11167.tif,0.369441
train,11168.tif,0.306289
train,11169.tif,0.343756
train,1117.tif,0.359403
train,11170.tif,0.370958
train,11171.tif,0.319878
train,11172.tif,0.293864
train,11173.tif,0.343724
train,11174.tif,0.274345
train,11175.tif,0.381353
train,11176.tif,0.300045
train,11177.tif,0.309618
train,11178.tif,0.296146
train,11179.tif,0.363085
train,1118.tif,0.420311
train,11180.tif,0.342085
train,11181.tif,0.382492
train,11182.tif,0.321673
train,11183.tif,0.357744
train,11184.tif,0.364403
train,11185.tif,0.374099
train,11186.tif,0.305098
train,11187.tif,0.268518
train,11188.tif,0.302633
train,11189.tif,0.296756
train,1119.tif,0.2981
train,11190.tif,0.323321
train,11191.tif,0.350313
train,11192.tif,0.382093
train,11193.tif,0.380607
train,11194.tif,0.288449
train,11195.tif,0.309756
train,11196.tif,0.336
train,11197.tif,0.391142
train,11198.tif,0.281396
train,11199.tif,0.303205
train,112.tif,0.438112
train,1120.tif,0.259622
train,11200.tif,0.291207
train,11201.tif,0.338317
train,11202.tif,0.329911
train,11203.tif,0.412627
train,11204.tif,0.279129
train,11205.tif,0.347794
train,11206.tif,0.378889
train,11207.tif,0.378752
train,11208.tif,0.379218
train,11209.tif,0.319497
train,1121.tif,0.278431
train,11210.tif,0.306158
train,11211.tif,0.327503
train,11212.tif,0.366092
train,11213.tif,0.221525
train,11214.tif,0.356504
train,11215.tif,0.39782
train,11216.tif,0.295508
train,11217.tif,0.357971
train,11218.tif,0.350289
train,11219.tif,0.310974
train,1122.tif,0.369848
train,11220.tif,0.293869
train,11221.tif,0.315887
train,11222.tif,0.313164
train,11223.tif,0.343244
train,11224.tif,0.310005
train,11225.tif,0.368239
train,11226.tif,0.273967
train,11227.tif,0.309951
train,11228.tif,0.425825
train,11229.tif,0.372371
train,1123.tif,0.305422
train,11230.tif,0.333504
train,11231.tif,0.364667
train,11232.tif,0.405923
train,11233.tif,0.359235
train,11234.tif,0.315709
train,11235.tif,0.366482
train,11236.tif,0.356316
train,11237.tif,0.400094
train,11238.tif,0.357027
train,11239.tif,0.303322
train,1124.tif,0.360006
train,11240.tif,0.493759
train,11241.tif,0.357569
train,11242.tif,0.386276
train,11243.tif,0.3114
train,11244.tif,0.454054
train,11245.tif,0.410914
train,11246.tif,0.332619
train,11247.tif,0.367185
train,11248.tif,0.3248
train,11249.tif,0.336894
train,1125.tif,0.372756
train,11250.tif,0.326774
train,11251.tif,0.355801
train,11252.tif,0.31638
train,11253.tif,0.358225
train,11254.tif,0.254015
train,11255.tif,0.329371
train,11256.tif,0.388444
train,11257.tif,0.333604
train,11258.tif,0.328205
train,11259.tif,0.348716
train,1126.tif,0.392385
train,11260.tif,0.29842
train,11261.tif,0.3037
train,11262.tif,0.230103
train,11263.tif,0.339943
train,11264.tif,0.313769
train,11265.tif,0.305549
train,11266.tif,0.328922
train,11267.tif,0.385422
train,11268.tif,0.381934
train,11269.tif,0.263451
train,1127.tif,0.323812
train,11270.tif,0.33115
train,11271.tif,0.381842
train,11272.tif,0.247291
train,11273.tif,0.239198
train,11274.tif,0.29563
train,11275.tif,0.345273
train,11276.tif,0.35313
train,11277.tif,0.350183
train,11278.tif,0.325644
train,11279.tif,0.37811
train,1128.tif,0.381817
train,11280.tif,0.307811
train,11281.tif,0.295738
train,11282.tif,0.31247
train,11283.tif,0.297299
train,11284.tif,0.387831
train,11285.tif,0.282084
train,11286.tif,0.287457
train,11287.tif,0.315583
train,11288.tif,0.281355
train,11289.tif,0.375395
train,1129.tif,0.372256
train,11290.tif,0.296152
train,11291.tif,0.305586
train,11292.tif,0.375479
train,11293.tif,0.303838
train,11294.tif,0.292395
train,11295.tif,0.298526
train,11296.tif,0.316307
train,11297.tif,0.345427
train,11298.tif,0.336493
train,11299.tif,0.417754
train,113.tif,0.394174
train,1130.tif,0.331281
train,11300.tif,0.328579
train,11301.tif,0.32452
train,11302.tif,0.256668
train,11303.tif,0.338302
train,11304.tif,0.328441
train,11305.tif,0.357756
train,11306.tif,0.308361
train,11307.tif,0.299284
train,11308.tif,0.323127
train,11309.tif,0.316066
train,1131.tif,0.394099
train,11310.tif,0.287898
train,11311.tif,0.268968
train,11312.tif,0.380194
train,11313.tif,0.256798
train,11314.tif,0.343212
train,11315.tif,0.336485
train,11316.tif,0.346212
train,11317.tif,0.248447
train,11318.tif,0.320883
train,11319.tif,0.385892
train,1132.tif,0.387269
train,11320.tif,0.282727
train,11321.tif,0.323179
train,11322.tif,0.391019
train,11323.tif,0.3144
train,11324.tif,0.283005
train,11325.tif,0.310345
train,11326.tif,0.342855
train,11327.tif,0.292951
train,11328.tif,0.351579
train,11329.tif,0.227622
train,1133.tif,0.313463
train,11330.tif,0.308522
train,11331.tif,0.2644
train,11332.tif,0.281359
train,11333.tif,0.366931
train,11334.tif,0.275404
train,11335.tif,0.326176
train,11336.tif,0.301853
train,11337.tif,0.36302
train,11338.tif,0.313424
train,11339.tif,0.305159
train,1134.tif,0.328142
train,11340.tif,0.354122
train,11341.tif,0.320314
train,11342.tif,0.328222
train,11343.tif,0.363593
train,11344.tif,0.373178
train,11345.tif,0.362371
train,11346.tif,0.334022
train,11347.tif,0.364445
train,11348.tif,0.362939
train,11349.tif,0.345884
train,1135.tif,0.409736
train,11350.tif,0.298581
train,11351.tif,0.367373
train,11352.tif,0.330293
train,11353.tif,0.283401
train,11354.tif,0.30983
train,11355.tif,0.322611
train,11356.tif,0.298233
train,11357.tif,0.236676
train,11358.tif,0.31409
train,11359.tif,0.321358
train,1136.tif,0.393974
train,11360.tif,0.383963
train,11361.tif,0.35857
train,11362.tif,0.331899
train,11363.tif,0.372293
train,11364.tif,0.307895
train,11365.tif,0.348998
train,11366.tif,0.351043
train,11367.tif,0.357488
train,11368.tif,0.299384
train,11369.tif,0.327977
train,1137.tif,0.324691
train,11370.tif,0.354382
train,11371.tif,0.378182
train,11372.tif,0.280491
train,11373.tif,0.278813
train,11374.tif,0.333741
train,11375.tif,0.33048
train,11376.tif,0.342138
train,11377.tif,0.312253
train,11378.tif,0.311691
train,11379.tif,0.329038
train,1138.tif,0.397688
train,11380.tif,0.328157
train,11381.tif,0.248001
train,11382.tif,0.300623
train,11383.tif,0.295101
train,11384.tif,0.335691
train,11385.tif,0.291161
train,11386.tif,0.326559
train,11387.tif,0.344384
train,11388.tif,0.268495
train,11389.tif,0.286984
train,1139.tif,0.386419
train,11390.tif,0.288989
train,11391.tif,0.318731
train,11392.tif,0.269731
train,11393.tif,0.352462
train,11394.tif,0.430167
train,11395.tif,0.334154
train,11396.tif,0.323901
train,11397.tif,0.336863
train,11398.tif,0.292006
train,11399.tif,0.287214
train,114.tif,0.345304
train,1140.tif,0.361657
train,11400.tif,0.468229
train,11401.tif,0.357279
train,11402.tif,0.300288
train,11403.tif,0.351652
train,11404.tif,0.304325
train,11405.tif,0.343731
train,11406.tif,0.315831
train,11407.tif,0.386168
train,11408.tif,0.335092
train,11409.tif,0.271399
train,1141.tif,0.396613
train,11410.tif,0.419998
train,11411.tif,0.34166
train,11412.tif,0.276524
train,11413.tif,0.322218
train,11414.tif,0.333772
train,11415.tif,0.421075
train,11416.tif,0.375281
train,11417.tif,0.289269
train,11418.tif,0.341268
train,11419.tif,0.335598
train,1142.tif,0.324373
train,11420.tif,0.411425
train,11421.tif,0.374524
train,11422.tif,0.385571
train,11423.tif,0.268953
train,11424.tif,0.2998
train,11425.tif,0.409936
train,11426.tif,0.297236
train,11427.tif,0.365287
train,11428.tif,0.284832
train,11429.tif,0.350378
train,1143.tif,0.367711
train,11430.tif,0.383173
train,11431.tif,0.374925
train,11432.tif,0.331806
train,11433.tif,0.336851
train,11434.tif,0.279836
train,11435.tif,0.351836
train,11436.tif,0.307032
train,11437.tif,0.355612
train,11438.tif,0.304656
train,11439.tif,0.300291
train,1144.tif,0.32216
train,11440.tif,0.237397
train,11441.tif,0.318016
train,11442.tif,0.203311
train,11443.tif,0.305511
train,11444.tif,0.301856
train,11445.tif,0.297271
train,11446.tif,0.294308
train,11447.tif,0.294711
train,11448.tif,0.280926
train,11449.tif,0.365698
train,1145.tif,0.237875
train,11450.tif,0.34886
train,11451.tif,0.341067
train,11452.tif,0.335134
train,11453.tif,0.318757
train,11454.tif,0.281641
train,11455.tif,0.311729
train,11456.tif,0.323829
train,11457.tif,0.273979
train,11458.tif,0.333403
train,11459.tif,0.307843
train,1146.tif,0.354588
train,11460.tif,0.33231
train,11461.tif,0.265424
train,11462.tif,0.348874
train,11463.tif,0.303569
train,11464.tif,0.314716
train,11465.tif,0.286923
train,11466.tif,0.326843
train,11467.tif,0.379035
train,11468.tif,0.350049
train,11469.tif,0.29175
train,1147.tif,0.323618
train,11470.tif,0.344682
train,11471.tif,0.334703
train,11472.tif,0.331871
train,11473.tif,0.337577
train,11474.tif,0.339803
train,11475.tif,0.414782
train,11476.tif,0.321835
train,11477.tif,0.330403
train,11478.tif,0.257383
train,11479.tif,0.302822
train,1148.tif,0.333699
train,11480.tif,0.322063
train,11481.tif,0.354957
train,11482.tif,0.284456
train,11483.tif,0.361008
train,11484.tif,0.376163
train,11485.tif,0.272954
train,11486.tif,0.298181
train,11487.tif,0.379769
train,11488.tif,0.342132
train,11489.tif,0.282576
train,1149.tif,0.345989
train,11490.tif,0.292064
train,11491.tif,0.362298
train,11492.tif,0.342793
train,11493.tif,0.370662
train,11494.tif,0.250193
train,11495.tif,0.3059
train,11496.tif,0.404123
train,11497.tif,0.347255
train,11498.tif,0.334493
train,11499.tif,0.306758
train,115.tif,0.360533
train,1150.tif,0.396485
train,11500.tif,0.313712
train,11501.tif,0.328369
train,11502.tif,0.305107
train,11503.tif,0.285948
train,11504.tif,0.332718
train,11505.tif,0.363103
train,11506.tif,0.281984
train,11507.tif,0.304348
train,11508.tif,0.358222
train,11509.tif,0.327697
train,1151.tif,0.360575
train,11510.tif,0.327008
train,11511.tif,0.321381
train,11512.tif,0.325528
train,11513.tif,0.314432
train,11514.tif,0.350711
train,11515.tif,0.361084
train,11516.tif,0.315357
train,11517.tif,0.38542
train,11518.tif,0.236417
train,11519.tif,0.319351
train,1152.tif,0.31383
train,11520.tif,0.306343
train,11521.tif,0.339584
train,11522.tif,0.319061
train,11523.tif,0.36328
train,11524.tif,0.371768
train,11525.tif,0.353109
train,11526.tif,0.382389
train,11527.tif,0.446372
train,11528.tif,0.337605
train,11529.tif,0.396086
train,1153.tif,0.323041
train,11530.tif,0.352222
train,11531.tif,0.367806
train,11532.tif,0.286782
train,11533.tif,0.382832
train,11534.tif,0.369224
train,11535.tif,0.377384
train,11536.tif,0.301641
train,11537.tif,0.312544
train,11538.tif,0.277466
train,11539.tif,0.336142
train,1154.tif,0.341416
train,11540.tif,0.318473
train,11541.tif,0.343619
train,11542.tif,0.300112
train,11543.tif,0.395979
train,11544.tif,0.39723
train,11545.tif,0.293431
train,11546.tif,0.38783
train,11547.tif,0.28922
train,11548.tif,0.305662
train,11549.tif,0.272076
train,1155.tif,0.436607
train,11550.tif,0.301824
train,11551.tif,0.338762
train,11552.tif,0.301026
train,11553.tif,0.286605
train,11554.tif,0.346709
train,11555.tif,0.298919
train,11556.tif,0.298911
train,11557.tif,0.336084
train,11558.tif,0.333452
train,11559.tif,0.312224
train,1156.tif,0.327705
train,11560.tif,0.338124
train,11561.tif,0.360664
train,11562.tif,0.308666
train,11563.tif,0.352713
train,11564.tif,0.318179
train,11565.tif,0.353939
train,11566.tif,0.379896
train,11567.tif,0.362928
train,11568.tif,0.330626
train,11569.tif,0.327424
train,1157.tif,0.415455
train,11570.tif,0.421105
train,11571.tif,0.282054
train,11572.tif,0.343022
train,11573.tif,0.261369
train,11574.tif,0.343478
train,11575.tif,0.322248
train,11576.tif,0.317265
train,11577.tif,0.324185
train,11578.tif,0.312544
train,11579.tif,0.366105
train,1158.tif,0.400177
train,11580.tif,0.367802
train,11581.tif,0.327878
train,11582.tif,0.299058
train,11583.tif,0.329133
train,11584.tif,0.391859
train,11585.tif,0.368037
train,11586.tif,0.329467
train,11587.tif,0.316966
train,11588.tif,0.348365
train,11589.tif,0.328082
train,1159.tif,0.342464
train,11590.tif,0.36825
train,11591.tif,0.348114
train,11592.tif,0.305575
train,11593.tif,0.336561
train,11594.tif,0.324451
train,11595.tif,0.304359
train,11596.tif,0.220849
train,11597.tif,0.306504
train,11598.tif,0.31839
train,11599.tif,0.29251
train,116.tif,0.351165
train,1160.tif,0.325199
train,11600.tif,0.222139
train,11601.tif,0.318647
train,11602.tif,0.32597
train,11603.tif,0.361742
train,11604.tif,0.362845
train,11605.tif,0.383395
train,11606.tif,0.29037
train,11607.tif,0.283654
train,11608.tif,0.332367
train,11609.tif,0.279731
train,1161.tif,0.445413
train,11610.tif,0.269624
train,11611.tif,0.265831
train,11612.tif,0.30012
train,11613.tif,0.327358
train,11614.tif,0.350634
train,11615.tif,0.344039
train,11616.tif,0.322547
train,11617.tif,0.362231
train,11618.tif,0.355394
train,11619.tif,0.347022
train,1162.tif,0.352735
train,11620.tif,0.316941
train,11621.tif,0.496395
train,11622.tif,0.276579
train,11623.tif,0.299367
train,11624.tif,0.29247
train,11625.tif,0.298796
train,11626.tif,0.328971
train,11627.tif,0.412021
train,11628.tif,0.273526
train,11629.tif,0.292314
train,1163.tif,0.401704
train,11630.tif,0.304108
